201095201802101041225042291300000033901410010000000008000,00000000
201095201802101041225042291300000033901910010000000010000,00000000
201095201802101041225042291300000033903010010000000005000,00000000
201095201802101041225042291300000033903310010000000005000,00000000
201095201802101041225042291300000033903610010000000001000,00000000
201095201802101041225042291300000033903710010000000001000,00000000
201095201802101041225042291300000033903910010000000002500,00000000
201095201802101041225042291300000044905210010000000005000,00000000
201095201802101041225552150100000033901410010000000001000,00000000
201095201802101041225552150100000033901419200000000027000,00000000
201095201802101041225552150100000033903310010000000001000,00000000
201095201802101041225552150100000033903319200000000027000,00000000
201095201802101041225552150100000033903510010000000001000,00000000
201095201802101041225552150100000033903519200000000063000,00000000
201095201802101041225552150100000033903610010000000001000,00000000
201095201802101041225552150100000033903619200000000027000,00000000
201095201802101041225552150100000033903910010000000001000,00000000
201095201802101041225552150100000033903919200000000036000,00000000
201095201802101041225552150100000044905110010000000000500,00000000
201095201802101041225552150100000044905119200000000450000,00000000
201095201802101041225552150100000044905210010000000000500,00000000
201095201802101041225552150100000044905219200000000450000,00000000
201095201802101044515552150200000033901410010000000002000,00000000
201095201802101044515552150200000033901419200000000009000,00000000
201095201802101044515552150200000033903310010000000002000,00000000
201095201802101044515552150200000033903319200000000009000,00000000
201095201802101044515552150200000033903510010000000002000,00000000
201095201802101044515552150200000033903519200000000063000,00000000
201095201802101044515552150200000033903610010000000002000,00000000
201095201802101044515552150200000033903619200000000009000,00000000
201095201802101044515552150200000033903910010000000002000,00000000
201095201802101044515552150200000033903919200000000090000,00000000
201095201802101044515552150200000044905110010000000001000,00000000
201095201802101044515552150200000044905119200000000180000,00000000
201095201802101044515552150200000044905210010000000001000,00000000
201095201802101044515552150200000044905219200000000270000,00000000
201095201802101185425552150300000033901410010000000001000,00000000
201095201802101185425552150300000033901419200000000009000,00000000
201095201802101185425552150300000033903310010000000001000,00000000
201095201802101185425552150300000033903319200000000009000,00000000
201095201802101185425552150300000033903510010000000001000,00000000
201095201802101185425552150300000033903519200000000063000,00000000
201095201802101185425552150300000033903610010000000001000,00000000
201095201802101185425552150300000033903619200000000009000,00000000
201095201802101185425552150300000033903910010000000001000,00000000
201095201802101185425552150300000033903919200000000090000,00000000
201095201802101185425552150300000044905110010000000001000,00000000
201095201802101185425552150300000044905119200000000270000,00000000
201095201802101185425552150300000044905210010000000001000,00000000
201095201802101185425552150300000044905219200000000180000,00000000
201095201802102061225375271200000033901410010000000035000,00000000
201095201802102061225375271200000033901910010000000010000,00000000
201095201802102061225375271200000033903010010000000005000,00000000
201095201802102061225375271200000033903310010000000003000,00000000
201095201802102061225375271200000033903610010000000001000,00000000
201095201802102061225375271200000033903910010000000004000,00000000
201095201802102061225375271200000044905210010000000010000,00000000
201095201802103041225001129300000033903010010000000020000,00000000
201095201802103041225001129300000033903610010000000003000,00000000
201095201802103041225001129300000033903910010000000007000,00000000
201095201802103041225001204100000033901410010000000090000,00000000
201095201802103041225001204100000033903010010000000131500,00000000
201095201802103041225001204100000033903310010000000160000,00000000
201095201802103041225001204100000033903610010000000002000,00000000
201095201802103041225001204100000033903910010000000040000,00000000
201095201802103041225001204100000044905210010000000041500,00000000
201095201802103041225001260600000031900410010000000950000,00000000
201095201802103041225001260600000031900510010000000090000,00000000
201095201802103041225001260600000031901110010000006960000,00000000
201095201802103041235369271500000033903010010000000020000,00000000
201095201802103041235369271500000033903110010000000035000,00000000
201095201802103041235369271500000033903210010000000020000,00000000
201095201802103041235369271500000033903310010000000050000,00000000
201095201802103041235369271500000033903610010000000010000,00000000
201095201802103041235369271500000033903710010000000001000,00000000
201095201802103041235369271500000033903910010000000020000,00000000
201095201802103041265001210800000033903010010000000008000,00000000
201095201802103041265001210800000033903610010000000002000,00000000
201095201802103041265001210800000033903710010000000001000,00000000
201095201802103041265001210800000033903910010000000005000,00000000
201095201802103041265001210800000044905210010000000037500,00000000
201095201802103241315001294400000033900810010000000010000,00000000
201095201802107041225019431300000033901410010000000025000,00000000
201095201802107041225019431300000033903010010000000012000,00000000
201095201802107041225019431300000033903310010000000035000,00000000
201095201802107041225019431300000033903610010000000003000,00000000
201095201802107041225019431300000033903910010000000025000,00000000
201095201802107041225019431300000044905210010000000020000,00000000
201095201802108084225551439900000033901410010000000006000,00000000
201095201802108084225551439900000033903010010000000003000,00000000
201095201802108084225551439900000033903310010000000005000,00000000
201095201802108084225551439900000033903510010000000002000,00000000
201095201802108084225551439900000033903610010000000001000,00000000
201095201802108084225551439900000033903910010000000003000,00000000
201095201802108084225551439900000044905210010000000006000,00000000
201095201802108144225551149500000033901410010000000005000,00000000
201095201802108144225551149500000033903010010000000004000,00000000
201095201802108144225551149500000033903310010000000005000,00000000
201095201802108144225551149500000033903510010000000002000,00000000
201095201802108144225551149500000033903610010000000001000,00000000
201095201802108144225551149500000033903910010000000004000,00000000
201095201802108144225551149500000044905210010000000003000,00000000
201095201802108144225551149600000033903010010000000008000,00000000
201095201802108144225551149600000033903310010000000006000,00000000
201095201802108144225551149600000033903910010000000006000,00000000
201095201802108144225551149600000044905210010000000003000,00000000
201095201802108144225551434900000033901410010000000010000,00000000
201095201802108144225551434900000033903010010000000003000,00000000
201095201802108144225551434900000033903310010000000003000,00000000
201095201802108144225551434900000033903610010000000001000,00000000
201095201802108144225551434900000033903910010000000004000,00000000
201095201802108144225551434900000044905210010000000003000,00000000
201095201802108144225551435000000033901410010000000010000,00000000
201095201802108144225551435000000033903010010000000004000,00000000
201095201802108144225551435000000033903310010000000004000,00000000
201095201802108144225551435000000033903910010000000003000,00000000
201095201802108144225551435000000044905210010000000003000,00000000
201095201802108144225551439800000033901410010000000008000,00000000
201095201802108144225551439800000033903010010000000003000,00000000
201095201802108144225551439800000033903310010000000004000,00000000
201095201802108144225551439800000033903610010000000003000,00000000
201095201802108144225551439800000033903910010000000003000,00000000
201095201802108144225551439800000044905210010000000003000,00000000
201095201803101041245019213700000033901410010000000030000,00000000
201095201803101041245019213700000033903310010000000040000,00000000
201095201803102041225001265000000031900410010000000400000,00000000
201095201803102041225001265000000031900510010000000010000,00000000
201095201803102041225001265000000031901110010000001190000,00000000
201095201803102041225001268200000033903010010000000005000,00000000
201095201803102041225001268200000033903610010000000002500,00000000
201095201803102041225001268200000033903910010000000005000,00000000
201095201803102041225001268300000033901410010000000025000,00000000
201095201803102041225001268300000033903010010000000050000,00000000
201095201803102041225001268300000033903310010000000050000,00000000
201095201803102041225001268300000033903610010000000020000,00000000
201095201803102041225001268300000033903910010000000040000,00000000
201095201803102041225001268300000044905210010000000025000,00000000
201095201803102041225001269000000033903010010000000025000,00000000
201095201803102041225001269000000033903610010000000010000,00000000
201095201803102041225001269000000033903910010000000025000,00000000
201095201803102041225001269000000044905210010000000025000,00000000
201095201803102041285001210500000033903010010000000005000,00000000
201095201803102041285001210500000033903610010000000002500,00000000
201095201803102041285001210500000033903910010000000005000,00000000
201095201803102288467001700500000033909310010000000010000,00000000
201095201804101041225179293200000033903010010000000002000,00000000
201095201804101041225179293200000033903910010000000002185,00000000
201095201804101041225181407300000033903010010000000002000,00000000
201095201804101041225181407300000033903910010000000002185,00000000
201095201804101041225391147700000033903010010000000002000,00000000
201095201804101041225391147700000033903910010000000002185,00000000
201095201804101041225553152600000033903010010000000002000,00000000
201095201804101041225553152600000033903910010000000002185,00000000
201095201804101041225554438700000033903010010000000002000,00000000
201095201804101041225554438700000033903910010000000002185,00000000
201095201804101041285391422500000033903010010000000002000,00000000
201095201804101041285391422500000033903910010000000002185,00000000
201095201804101041315175284300000033903010010000000002000,00000000
201095201804101041315175284300000033903910010000000002185,00000000
201095201804101041315176240700000033903010010000000002000,00000000
201095201804101041315176240700000033903910010000000002185,00000000
201095201804101041315181241100000033903010010000000002000,00000000
201095201804101041315181241100000033903910010000000002185,00000000
201095201804101081225001294100000033900810010000000009540,00000000
201095201804101142445181284600000033903010010000000002000,00000000
201095201804101142445181284600000033903910010000000002185,00000000
201095201804102041225001263400000033901410010000000051459,00000000
201095201804102041225001263400000033903010010000000039026,00000000
201095201804102041225001263400000033903210010000000002638,00000000
201095201804102041225001263400000033903310010000000024304,00000000
201095201804102041225001263400000033903610010000000003958,00000000
201095201804102041225001263400000033903910010000000010555,00000000
201095201804102041225001263400000044905210010000000010000,00000000
201095201804102041225001264800000033903010010000000016200,00000000
201095201804102041225001264800000044905210010000000010000,00000000
201095201804102041225001267800000031900410010000000624000,00000000
201095201804102041225001267800000031900510010000000026000,00000000
201095201804102041225001267800000031901110010000001950000,00000000
201095201804102041225001299500000033903010010000000027418,00000000
201095201804102041225001299500000033903610010000000018279,00000000
201095201804102041225001299500000033903910010000000015233,00000000
201095201804102041225001299500000044905210010000000010000,00000000
201095201804102288467001700500000033909310010000000009540,00000000
201095201805101021285034213500000033903610010000000200000,00000000
201095201805101288465049700200000031909110010000001000000,00000000
201095201805101288465049700200000033909110010000028320000,00000000
201095201805102041225001264600000033901410010000000025000,00000000
201095201805102041225001264600000033903010010000000060000,00000000
201095201805102041225001264600000033903310010000000045000,00000000
201095201805102041225001264600000033903610010000000010000,00000000
201095201805102041225001264600000033903910010000000270000,00000000
201095201805102041225001264600000044905210010000000011000,00000000
201095201805102041225001266300000031900410010000000500000,00000000
201095201805102041225001266300000031900510010000000010000,00000000
201095201805102041225001266300000031901110010000007440000,00000000
201095201805103021265001210800000033903010010000000030000,00000000
201095201805103021265001210800000033903610010000000010000,00000000
201095201805103021265001210800000033903910010000000030000,00000000
201095201805103021265001210800000044905210010000000039000,00000000
201095201806101041225001215700000033504110010000000001000,00000000
201095201806101041225001215700000033504310010000000001000,00000000
201095201806101041225001215700000033901410010000000010000,00000000
201095201806101041225001215700000033903010010000000015000,00000000
201095201806101041225001215700000033903110010000000005000,00000000
201095201806101041225001215700000033903310010000000020000,00000000
201095201806101041225001215700000033903610010000000001000,00000000
201095201806101041225001215700000033903910010000000005000,00000000
201095201806101041225001215700000033904810010000000001000,00000000
201095201806101041225001215700000044905210010000000020000,00000000
201095201806101041225001216200000033903510010000000001000,00000000
201095201806101041225001218300000033903510010000000004000,00000000
201095201806101041225001218300000033903910010000000001000,00000000
201095201806101041225001218500000033903010010000000001000,00000000
201095201806101041225001218500000033903610010000000001000,00000000
201095201806101041225001218500000033903910010000000001000,00000000
201095201806101041225001218500000044905210010000000001000,00000000
201095201806101041225001219500000033903610010000000001000,00000000
201095201806101041225001219500000033903910010000000201000,00000000
201095201806101041285001216400000033903010010000000001000,00000000
201095201806101041285001216400000033903110010000000001000,00000000
201095201806101041285001216400000033903510010000000001000,00000000
201095201806101041285001216400000033903610010000000001000,00000000
201095201806101041285001216400000033903910010000000002000,00000000
201095201806101041285001216400000044905210010000000001000,00000000
201095201806101041295130439000000044901410010000000000100,00000000
201095201806101041295130439000000044901419200000000008000,00000000
201095201806101041295130439000000044903010010000000000100,00000000
201095201806101041295130439000000044903019200000000008000,00000000
201095201806101041295130439000000044903310010000000000100,00000000
201095201806101041295130439000000044903319200000000012000,00000000
201095201806101041295130439000000044903510010000000000100,00000000
201095201806101041295130439000000044903519200000000163000,00000000
201095201806101041295130439000000044903610010000000000100,00000000
201095201806101041295130439000000044903619200000000009000,00000000
201095201806101041295130439000000044903910010000000000100,00000000
201095201806101041295130439000000044903919200000001000000,00000000
201095201806101041295130439000000044905110010000000000100,00000000
201095201806101041295130439000000044905119200000000600000,00000000
201095201806101041295130439000000044905210010000000000100,00000000
201095201806101041295130439000000044905219200000000200000,00000000
201095201806104041235001216600000033903010010000000001000,00000000
201095201806104041235001216600000033903610010000000001000,00000000
201095201806104041235001216600000033903910010000000001000,00000000
201095201806104041235001216600000044905210010000000001000,00000000
201095201806104041265001217500000033903010010000000015000,00000000
201095201806104041265001217500000033903610010000000001000,00000000
201095201806104041265001217500000033903910010000000001000,00000000
201095201806104041265001217500000044905210010000000025000,00000000
201095201806105041225001217000000033903010010000000150000,00000000
201095201806105041225001217000000033903610010000000001000,00000000
201095201806105041225001217000000033903910010000000001000,00000000
201095201806105041225001217000000044905210010000000300000,00000000
201095201806105041225001278700000033903510010000000001000,00000000
201095201806105041225001278700000033903910010000000001000,00000000
201095201806105041225001278700000044905210010000000001000,00000000
201095201806105041225001279100000033903910010000000040000,00000000
201095201806105041225001279100000044905210010000000001000,00000000
201095201806107041225001221000000033903010010000000005000,00000000
201095201806107041225001221000000033903610010000000003000,00000000
201095201806107041225001221000000033903910010000000001000,00000000
201095201806107041225001221000000044905210010000000010000,00000000
201095201806107041225001221200000033903010010000000100000,00000000
201095201806107041225001221200000033903910010000000005000,00000000
201095201806107041225001221200000044905210010000000001000,00000000
201095201806107041225001221800000033901410010000000010000,00000000
201095201806107041225001221800000033903010010000000005000,00000000
201095201806107041225001221800000033903610010000000005000,00000000
201095201806107041225001221800000033903910010000000010000,00000000
201095201806107041225001221800000044905210010000000001000,00000000
201095201806107041225001260600000031900410010000004297200,00000000
201095201806107041225001260600000031900510010000000010000,00000000
201095201806107041225001260600000031901110010000007400000,00000000
201095201806107041225001260600000031909610010000002400000,00000000
201095201806107041225001278300000033903010010000000001000,00000000
201095201806107041225001278300000033903110010000000001000,00000000
201095201806107041225001278300000033903610010000000001000,00000000
201095201806107041225001278300000033903910010000000001000,00000000
201095201806107041225001278300000033904810010000000001000,00000000
201095201806107041225001278300000044905210010000000001000,00000000
201095201806107041225001278400000033903010010000000001000,00000000
201095201806107041225001278400000033903110010000000001000,00000000
201095201806107041225001278400000033903610010000000001000,00000000
201095201806107041225001278400000033903910010000000001000,00000000
201095201806107041225001278400000033904810010000000001000,00000000
201095201806107041225001278400000044905210010000000001000,00000000
201095201806107041225001407700000033903010010000000001000,00000000
201095201806107041225001407700000033903610010000000001000,00000000
201095201806107041225001407700000033903910010000000001000,00000000
201095201806107041225001407700000044905210010000000001000,00000000
201095201806107081225001292000000033900810010000000080000,00000000
201095201807101041225001224000000033903010010000000001000,00000000
201095201807101041225001224000000033903610010000000001000,00000000
201095201807101041225001224000000033903910010000000001000,00000000
201095201807101041225001224000000044905210010000000018000,00000000
201095201807101041225001261200000031900410010000000397000,00000000
201095201807101041225001261200000031900510010000000002000,00000000
201095201807101041225001261200000031901110010000002200000,00000000
201095201807101041225001261200000031901610010000000001000,00000000
201095201807101041225001280700000033901410010000000005000,00000000
201095201807101041225001280700000033903610010000000001000,00000000
201095201807101041225001280700000033903910010000000010000,00000000
201095201807101041295130439000000044901410010000000000100,00000000
201095201807101041295130439000000044903019200000000008000,00000000
